Student_Rating,Teaching_Experience,Subject_Expertise_Level,Course_Difficulty,Student_Feedback,Teacher_Availability,Recommendation,Teacher_Name,Subject
1,19,5,4,4,22,1,Mr. Brown,Science
10,17,5,3,5,11,5,Mr. Johnson,History
4,25,2,2,2,31,3,Ms. Smith,History
9,16,2,2,2,29,3,Mr. Brown,Mathematics
7,13,2,5,1,4,3,Ms. Lee,History
10,2,1,2,1,15,2,Ms. Smith,Science
6,22,1,4,5,10,1,Ms. Wilson,History
7,29,5,2,3,34,1,Mr. Johnson,Mathematics
2,4,5,5,1,12,1,Ms. Lee,Literature
1,10,3,3,4,8,3,Ms. Lee,Art
10,19,1,3,2,19,1,Mr. Johnson,Literature
9,28,2,4,1,3,2,Mr. Johnson,Literature
2,26,4,3,1,34,3,Ms. Wilson,Art
2,26,1,4,2,7,2,Mr. Brown,Science
3,14,5,4,3,38,3,Ms. Smith,Science
3,5,5,4,1,7,1,Ms. Wilson,Science
3,27,5,5,3,25,3,Mr. Johnson,History
4,11,2,2,2,3,2,Mr. Johnson,Science
1,12,5,3,5,17,1,Ms. Lee,Art
1,9,3,2,3,33,1,Mr. Brown,History
4,5,1,2,5,27,1,Mr. Johnson,Art
1,15,4,4,3,15,2,Ms. Wilson,Art
4,22,3,3,2,21,1,Ms. Wilson,Literature
2,5,2,2,3,24,2,Mr. Brown,History
7,9,5,3,2,40,3,Mr. Johnson,History
6,15,2,4,3,37,1,Mr. Johnson,Art
2,23,2,2,5,29,3,Ms. Wilson,Mathematics
2,5,1,5,5,4,2,Mr. Brown,Science
1,25,2,1,5,34,2,Ms. Lee,History
4,12,5,1,3,27,3,Ms. Wilson,Science
2,23,1,2,5,25,3,Ms. Lee,Science
5,18,1,3,4,15,2,Mr. Johnson,Mathematics
4,24,5,3,1,5,2,Mr. Brown,Art
1,7,2,1,3,32,2,Ms. Wilson,Science
5,18,1,5,1,32,1,Mr. Brown,History
5,3,5,1,5,33,3,Mr. Brown,Art
5,29,5,4,3,28,1,Mr. Brown,Mathematics
2,24,3,3,4,3,2,Mr. Johnson,History
4,13,3,3,4,2,2,Mr. Brown,Mathematics
5,21,2,2,3,22,3,Ms. Lee,Art
6,18,5,4,3,31,2,Mr. Johnson,Art
7,10,4,2,5,30,1,Mr. Johnson,Literature
10,7,4,3,1,21,3,Mr. Johnson,Art
3,18,5,5,5,28,3,Ms. Lee,Mathematics
3,19,3,2,4,28,2,Mr. Brown,Literature
10,1,2,3,5,3,3,Ms. Smith,History
2,9,3,3,4,34,2,Ms. Wilson,Mathematics
9,21,4,4,3,28,1,Ms. Smith,Literature
1,25,1,3,3,39,3,Ms. Wilson,History
3,16,3,3,5,38,1,Ms. Lee,History
3,17,5,4,1,4,2,Ms. Smith,History
8,26,3,5,4,8,3,Ms. Lee,Art
6,18,2,1,1,26,3,Ms. Smith,Art
3,9,4,1,2,24,2,Ms. Wilson,Literature
1,14,2,3,4,40,3,Ms. Wilson,Literature
3,24,1,1,2,40,1,Ms. Wilson,History
4,17,4,5,2,5,1,Mr. Johnson,Science
1,29,3,5,5,18,1,Ms. Lee,History
3,27,2,3,3,26,1,Ms. Smith,Science
4,10,3,3,2,9,3,Ms. Lee,Art
7,10,2,3,2,23,2,Ms. Wilson,History
4,22,3,2,2,25,1,Mr. Brown,History
1,21,4,3,2,22,2,Ms. Smith,History
9,26,2,4,3,12,1,Ms. Wilson,History
6,19,2,4,3,15,1,Ms. Wilson,Art
9,29,1,4,2,6,3,Mr. Johnson,Art
7,20,1,1,1,5,3,Mr. Johnson,Mathematics
4,10,4,1,1,10,1,Mr. Johnson,History
1,25,4,3,3,10,3,Mr. Brown,History
7,25,5,1,2,3,2,Ms. Smith,Art
9,22,4,1,2,6,3,Ms. Lee,History
6,13,1,5,1,13,3,Mr. Brown,Mathematics
1,25,1,5,1,27,2,Ms. Lee,History
9,12,3,3,1,23,3,Mr. Brown,Mathematics
7,12,3,5,3,35,2,Ms. Wilson,Literature
1,28,2,4,1,8,1,Ms. Wilson,Art
4,24,1,3,5,23,2,Ms. Wilson,Mathematics
5,8,1,2,5,28,1,Mr. Brown,Mathematics
2,4,5,2,2,25,3,Mr. Johnson,History
3,21,3,3,1,26,1,Ms. Wilson,History
2,24,4,4,5,26,2,Mr. Johnson,Mathematics
4,3,5,2,3,36,3,Ms. Wilson,Art
7,24,5,5,3,34,1,Ms. Wilson,Literature
5,15,1,2,4,2,2,Ms. Wilson,History
7,13,2,1,5,16,3,Ms. Lee,Science
1,7,4,5,4,30,3,Mr. Brown,Literature
3,8,3,1,3,10,2,Ms. Lee,Mathematics
2,18,5,5,3,16,2,Mr. Brown,Science
1,1,1,2,3,38,1,Mr. Brown,Literature
5,12,1,2,4,18,2,Ms. Smith,Science
3,10,4,5,4,38,1,Mr. Brown,Science
8,14,4,1,3,5,1,Ms. Lee,Literature
5,18,1,4,2,36,3,Ms. Wilson,Mathematics
5,11,1,1,1,9,3,Mr. Johnson,Art
7,5,5,5,5,26,1,Mr. Johnson,Art
8,9,4,4,5,25,4,Mr. Brown,History
1,24,5,4,3,13,1,Ms. Lee,Science
5,23,4,2,4,4,3,Ms. Lee,History
9,20,1,4,2,19,1,Ms. Wilson,History
9,12,2,4,3,20,2,Ms. Smith,Science
7,16,5,4,1,8,1,Ms. Lee,Science
4,11,3,1,1,29,2,Ms. Smith,Literature
2,3,5,3,5,30,2,Ms. Wilson,Literature
5,20,5,1,5,38,3,Mr. Brown,Literature
4,15,2,5,3,24,2,Ms. Lee,Science
1,8,1,1,5,33,3,Ms. Wilson,History
7,24,1,1,5,31,1,Ms. Lee,Science
3,6,3,1,5,22,1,Ms. Smith,Mathematics
6,12,1,4,2,20,2,Ms. Lee,Art
5,20,4,1,5,5,1,Mr. Johnson,History
4,3,4,1,2,18,1,Ms. Wilson,Literature
3,8,3,1,4,35,2,Mr. Brown,Art
9,26,5,2,1,22,1,Mr. Johnson,History
5,18,2,5,5,21,1,Ms. Lee,History
10,8,5,2,3,4,3,Ms. Lee,Science
7,21,3,4,2,27,1,Mr. Johnson,Art
4,9,1,3,1,25,1,Mr. Brown,Science
1,16,3,4,4,35,2,Mr. Johnson,Mathematics
2,10,5,3,1,30,1,Ms. Lee,History
10,15,3,5,3,8,2,Mr. Johnson,Science
5,8,3,5,4,24,2,Ms. Wilson,History
8,15,5,1,5,20,5,Mr. Johnson,Literature
8,28,1,2,2,17,3,Mr. Brown,Art
8,19,2,3,1,38,2,Ms. Lee,Literature
9,4,3,1,4,2,2,Ms. Wilson,Literature
2,12,3,2,1,3,1,Ms. Smith,Literature
4,28,2,2,1,32,3,Ms. Smith,Science
10,9,4,2,3,38,1,Mr. Johnson,Literature
6,6,2,2,5,3,3,Ms. Smith,Literature
6,25,2,1,3,17,1,Mr. Johnson,History
5,15,5,1,5,19,1,Mr. Brown,Science
2,19,5,2,5,5,3,Ms. Wilson,Mathematics
8,24,4,5,4,2,3,Ms. Smith,Science
1,25,3,5,5,39,3,Mr. Brown,History
1,28,3,5,3,35,3,Mr. Johnson,Art
1,1,1,3,2,19,3,Mr. Johnson,Literature
9,27,5,1,2,27,2,Ms. Wilson,Science
5,9,1,3,1,4,1,Ms. Smith,Science
2,26,2,4,1,12,2,Ms. Smith,Art
1,11,4,5,2,7,3,Mr. Johnson,Literature
4,12,2,4,1,14,1,Ms. Lee,Literature
2,18,5,2,2,21,3,Ms. Smith,Art
3,12,4,1,2,12,3,Ms. Wilson,Literature
2,21,3,3,5,22,3,Ms. Smith,Art
8,16,2,4,5,31,1,Ms. Lee,Literature
3,14,5,1,2,20,3,Mr. Brown,Science
2,3,3,1,4,29,1,Ms. Lee,Science
6,1,2,2,3,29,1,Ms. Wilson,Science
7,21,1,3,3,38,3,Mr. Brown,History
9,28,3,3,3,36,3,Ms. Wilson,Art
10,29,3,4,3,30,3,Mr. Johnson,History
4,7,4,4,3,38,2,Mr. Johnson,Literature
5,28,2,5,2,10,3,Ms. Smith,Art
6,29,4,5,2,14,3,Ms. Wilson,Literature
3,18,2,4,2,26,2,Mr. Johnson,History
3,2,1,5,1,38,3,Ms. Lee,History
3,11,5,4,2,2,2,Ms. Smith,Literature
5,3,2,2,1,3,2,Mr. Brown,History
6,10,4,3,2,18,2,Ms. Wilson,Art
9,13,3,5,3,39,2,Ms. Lee,Mathematics
9,24,3,5,4,23,3,Ms. Smith,Literature
5,22,3,5,1,13,3,Ms. Wilson,Mathematics
8,19,2,1,5,19,3,Mr. Brown,Science
7,19,5,4,3,2,1,Ms. Lee,Art
4,10,2,1,4,5,2,Mr. Brown,Art
1,23,4,5,2,13,3,Ms. Lee,Art
3,13,3,1,4,22,2,Ms. Lee,Literature
10,3,4,2,4,34,1,Ms. Lee,Art
5,2,1,4,4,31,2,Mr. Brown,Literature
10,21,3,3,2,1,3,Ms. Lee,Mathematics
3,8,4,4,4,29,2,Ms. Smith,Literature
4,16,5,4,4,35,3,Mr. Brown,Science
9,17,2,5,3,9,1,Ms. Lee,Science
9,17,3,3,3,22,2,Ms. Lee,History
9,17,5,3,5,7,4,Mr. Brown,History
9,20,4,3,2,6,1,Mr. Brown,Literature
1,24,1,5,4,40,3,Mr. Brown,Mathematics
9,8,2,2,4,1,1,Ms. Wilson,Science
2,6,2,1,5,20,1,Ms. Smith,Art
8,23,2,5,4,38,3,Mr. Brown,Art
9,26,5,4,4,6,3,Ms. Lee,Literature
8,8,3,1,1,8,3,Ms. Smith,Literature
9,23,2,5,5,30,3,Mr. Johnson,History
5,2,3,5,4,17,2,Ms. Wilson,Science
10,29,5,2,3,19,2,Mr. Brown,History
7,22,5,5,1,31,2,Mr. Brown,Science
3,20,4,2,1,11,3,Mr. Brown,Science
4,17,3,1,3,36,2,Ms. Smith,Art
4,27,2,4,3,13,2,Ms. Wilson,Art
10,12,2,3,2,29,3,Mr. Brown,History
4,26,2,2,3,7,3,Mr. Johnson,Science
8,1,5,5,2,9,1,Ms. Smith,Art
2,5,2,1,4,11,3,Ms. Wilson,Art
2,19,3,1,3,14,3,Ms. Lee,Literature
5,13,4,2,5,26,2,Mr. Johnson,Science
6,25,5,3,5,31,2,Ms. Smith,Science
4,20,2,3,4,40,3,Ms. Wilson,Literature
7,1,1,1,4,38,2,Mr. Brown,Art
10,23,2,4,5,14,3,Mr. Brown,Art
4,10,1,2,1,34,3,Mr. Johnson,Mathematics
8,22,4,1,2,20,2,Mr. Brown,Mathematics
2,4,3,4,5,33,2,Ms. Lee,Mathematics
10,26,5,5,5,26,4,Ms. Lee,Art
4,23,2,4,3,26,1,Mr. Brown,History
7,11,5,2,1,38,3,Mr. Johnson,Science
5,20,4,1,5,26,1,Ms. Smith,History
10,6,4,4,2,11,2,Mr. Brown,History
2,3,5,1,3,22,3,Ms. Wilson,Art
3,5,2,4,4,4,1,Ms. Smith,Science
4,12,2,3,4,29,3,Ms. Lee,History
5,1,5,2,5,29,2,Mr. Brown,Science
7,28,3,5,4,35,1,Ms. Smith,Art
3,13,5,4,5,34,1,Mr. Brown,Science
9,11,5,5,4,6,5,Mr. Brown,Literature
10,14,1,5,4,34,3,Mr. Johnson,Science
3,26,3,1,2,18,3,Mr. Brown,Mathematics
5,14,2,1,2,13,2,Ms. Smith,Literature
5,22,4,3,1,31,3,Ms. Wilson,Mathematics
7,25,3,1,2,14,3,Ms. Lee,Mathematics
6,14,5,3,1,15,2,Mr. Johnson,Science
3,3,5,1,2,13,1,Ms. Wilson,Mathematics
1,14,1,5,4,38,1,Ms. Wilson,Mathematics
6,1,2,5,5,36,2,Mr. Johnson,Science
6,9,3,4,1,35,2,Ms. Lee,Literature
4,22,4,1,4,16,1,Mr. Brown,Mathematics
2,9,1,2,4,35,1,Ms. Lee,Art
9,19,5,2,3,35,1,Ms. Wilson,Literature
6,6,5,1,3,35,3,Ms. Smith,Literature
1,3,5,3,2,20,1,Ms. Wilson,Mathematics
8,8,3,4,1,17,1,Mr. Brown,Science
10,6,1,1,3,20,2,Ms. Smith,Literature
7,9,4,2,4,21,2,Mr. Brown,Art
6,3,1,2,5,12,2,Ms. Lee,Mathematics
1,15,1,3,2,12,2,Ms. Wilson,History
10,13,3,2,4,32,4,Mr. Brown,Art
5,28,3,4,5,8,1,Ms. Lee,Art
4,25,2,5,4,22,3,Mr. Brown,Art
7,24,3,5,3,23,1,Mr. Brown,Literature
2,4,4,5,3,18,1,Ms. Lee,History
1,15,2,4,5,22,1,Mr. Johnson,Mathematics
7,1,3,2,4,14,2,Mr. Johnson,Science
8,5,2,5,5,35,1,Mr. Johnson,Literature
5,14,5,1,3,28,1,Mr. Johnson,Science
8,10,3,5,3,38,1,Ms. Lee,Art
4,27,3,5,3,18,1,Mr. Brown,Literature
8,18,3,3,2,10,1,Mr. Johnson,Science
3,21,5,2,2,32,3,Mr. Brown,History
7,1,2,4,3,5,1,Ms. Lee,Science
6,26,2,4,3,37,2,Ms. Wilson,History
1,15,1,5,5,29,1,Ms. Smith,Art
5,3,1,4,1,3,3,Ms. Smith,Art
4,14,5,2,2,16,3,Mr. Johnson,History
6,23,5,2,1,30,2,Mr. Johnson,History
9,28,3,1,2,36,3,Mr. Johnson,Art
4,12,4,5,2,3,1,Mr. Brown,Science
2,7,5,5,5,30,3,Ms. Wilson,Science
8,20,4,4,4,23,5,Ms. Lee,Mathematics
1,14,3,2,3,40,2,Mr. Brown,Literature
6,19,1,4,4,11,3,Mr. Johnson,History
4,4,4,4,5,33,2,Ms. Lee,History
6,20,1,3,5,37,3,Ms. Lee,Science
3,13,2,4,1,30,3,Mr. Johnson,Mathematics
9,14,2,4,5,9,2,Ms. Wilson,Science
3,8,4,3,4,33,2,Ms. Lee,Science
3,18,3,3,5,9,1,Ms. Lee,Art
5,5,3,2,4,38,3,Mr. Johnson,Art
7,21,1,5,3,6,2,Mr. Brown,Literature
6,11,1,2,3,12,1,Ms. Smith,History
7,21,4,3,5,13,3,Ms. Lee,Mathematics
9,24,5,2,3,25,3,Ms. Smith,Science
3,9,1,3,5,1,1,Ms. Wilson,Mathematics
5,1,2,5,4,34,2,Ms. Wilson,Literature
5,6,4,2,3,38,2,Ms. Smith,Art
3,8,1,4,4,11,3,Ms. Wilson,Art
10,1,5,1,1,22,1,Mr. Johnson,History
9,4,5,4,2,2,3,Mr. Johnson,Mathematics
9,29,4,5,5,7,3,Ms. Lee,Mathematics
6,13,5,1,5,28,1,Ms. Wilson,Literature
5,12,1,3,3,15,2,Mr. Johnson,Mathematics
4,24,2,5,2,21,1,Mr. Brown,Art
4,24,2,4,5,28,2,Ms. Smith,Art
5,21,4,5,2,21,1,Mr. Johnson,Science
2,4,1,2,2,4,3,Mr. Brown,History
8,15,2,3,4,24,3,Ms. Smith,Science
7,27,2,3,4,16,3,Mr. Brown,Science
7,10,5,2,5,17,1,Ms. Wilson,Art
1,7,4,5,3,12,1,Mr. Johnson,Mathematics
8,19,2,1,2,6,3,Mr. Johnson,Science
1,28,3,2,1,7,3,Ms. Smith,History
9,1,3,4,5,24,2,Ms. Smith,Art
6,25,2,2,5,23,2,Ms. Lee,History
8,9,4,1,5,8,4,Mr. Brown,Art
1,29,3,1,1,21,2,Ms. Wilson,Art
6,5,1,3,2,40,3,Ms. Smith,Mathematics
1,9,4,2,1,34,1,Mr. Johnson,Literature
3,25,2,2,5,13,1,Ms. Lee,Science
2,27,5,5,2,31,3,Mr. Johnson,History
2,15,5,5,4,38,2,Mr. Brown,Literature
4,4,1,2,4,26,3,Ms. Lee,Literature
7,5,3,5,5,16,2,Mr. Johnson,Science
3,24,3,2,5,6,2,Ms. Lee,Mathematics
7,18,4,2,3,28,3,Ms. Smith,History
9,28,3,1,2,9,1,Mr. Brown,Literature
4,9,4,1,2,22,1,Ms. Smith,History
7,27,2,3,4,17,2,Ms. Wilson,History
1,18,2,1,5,19,1,Ms. Lee,Mathematics
2,16,4,1,5,39,3,Ms. Smith,Mathematics
8,7,3,3,5,35,5,Mr. Johnson,Mathematics
3,4,3,5,1,33,3,Ms. Smith,History
5,18,1,4,1,28,3,Ms. Wilson,Art
8,7,5,3,2,7,2,Ms. Lee,Mathematics
5,6,5,1,5,15,3,Mr. Johnson,Art
1,15,4,5,5,13,1,Ms. Lee,Literature
2,1,1,3,5,34,1,Mr. Johnson,Science
10,4,4,3,4,22,3,Ms. Wilson,Mathematics
3,14,5,4,5,12,2,Mr. Johnson,History
10,23,5,3,4,39,3,Ms. Lee,Science
2,13,5,1,1,31,3,Ms. Wilson,Mathematics
9,7,4,4,2,28,3,Ms. Smith,Science
5,19,4,2,5,37,1,Ms. Smith,Mathematics
1,5,3,3,1,29,2,Mr. Johnson,Art
8,26,4,2,1,24,2,Ms. Wilson,Literature
3,12,4,3,2,15,2,Ms. Lee,Literature
9,4,5,2,4,2,3,Ms. Smith,Art
9,21,3,2,2,34,1,Ms. Wilson,Mathematics
6,17,1,3,2,7,3,Ms. Smith,Literature
4,8,3,4,2,17,3,Ms. Smith,Literature
9,27,1,5,1,10,3,Ms. Smith,Literature
9,12,4,1,1,7,2,Ms. Smith,Mathematics
2,10,5,1,2,40,3,Mr. Brown,History
10,16,5,4,4,13,4,Ms. Lee,Literature
6,8,1,1,1,4,2,Ms. Lee,Art
4,24,4,5,4,5,3,Ms. Wilson,Literature
3,25,5,5,2,29,1,Mr. Brown,Science
10,20,1,3,2,40,2,Mr. Johnson,History
6,15,1,2,3,39,2,Ms. Smith,Mathematics
8,3,3,2,2,9,3,Ms. Smith,Literature
9,4,2,5,5,28,1,Ms. Lee,Mathematics
9,5,5,5,1,31,1,Ms. Wilson,Art
2,5,2,5,2,4,3,Ms. Lee,Mathematics
8,16,4,1,1,19,1,Ms. Smith,Mathematics
8,16,5,4,1,18,3,Ms. Smith,History
5,10,4,1,5,29,2,Ms. Smith,Science
4,5,1,3,2,1,3,Ms. Wilson,History
9,21,4,1,2,32,2,Mr. Brown,Science
4,13,5,4,2,8,2,Ms. Lee,History
10,14,4,1,4,30,4,Ms. Lee,Art
4,10,3,2,2,36,1,Ms. Lee,Science
3,18,4,3,1,24,1,Mr. Johnson,History
10,17,1,1,1,30,3,Ms. Wilson,Literature
3,4,2,1,1,34,1,Mr. Brown,Art
3,26,3,4,3,30,2,Mr. Brown,Mathematics
7,1,4,3,2,36,2,Ms. Smith,Science
5,7,4,1,1,22,1,Mr. Brown,Mathematics
9,27,5,3,4,2,5,Mr. Johnson,Literature
2,28,2,3,5,14,1,Ms. Smith,Art
4,11,2,1,3,28,1,Ms. Lee,Art
2,11,3,5,5,35,1,Ms. Lee,Mathematics
8,18,3,1,4,2,4,Ms. Smith,Literature
4,18,3,1,4,9,2,Ms. Wilson,Art
1,9,1,2,4,6,3,Mr. Brown,Science
10,18,3,1,3,9,2,Mr. Brown,Science
3,25,3,1,5,18,1,Ms. Lee,History
7,16,2,4,2,25,1,Mr. Brown,Art
3,18,2,2,2,27,1,Ms. Wilson,Science
5,19,5,1,4,29,3,Ms. Wilson,History
2,14,2,4,5,10,2,Ms. Wilson,Mathematics
8,12,2,4,4,19,3,Ms. Smith,Art
4,12,4,5,2,22,3,Mr. Johnson,Science
1,10,3,2,2,36,2,Mr. Johnson,Art
4,29,1,2,4,36,3,Ms. Lee,Mathematics
8,29,4,3,1,17,1,Ms. Smith,History
9,19,3,5,3,7,1,Ms. Lee,Art
1,2,2,2,4,35,2,Mr. Brown,Mathematics
6,6,3,5,2,24,1,Mr. Brown,Literature
4,22,2,2,2,11,2,Mr. Johnson,Mathematics
8,15,1,5,2,17,3,Ms. Lee,Mathematics
1,19,5,3,4,5,1,Ms. Lee,Art
5,20,5,3,1,29,3,Ms. Smith,Art
1,11,5,5,1,26,1,Mr. Johnson,Mathematics
4,23,1,5,3,1,1,Ms. Smith,Science
2,12,1,1,3,31,1,Mr. Johnson,Art
10,2,1,3,5,12,2,Mr. Brown,Literature
9,27,5,4,3,33,2,Mr. Johnson,Literature
2,19,3,3,5,9,1,Mr. Johnson,Art
4,5,3,5,2,1,2,Mr. Brown,Science
3,29,2,2,2,5,3,Mr. Johnson,Art
1,19,5,2,4,14,2,Ms. Smith,Literature
1,19,5,3,4,35,1,Mr. Johnson,History
2,29,4,3,5,30,1,Ms. Wilson,History
8,9,1,4,3,5,2,Ms. Wilson,Art
2,12,4,3,4,31,1,Mr. Brown,Science
1,26,5,2,1,29,3,Ms. Lee,Mathematics
6,13,3,2,1,32,2,Mr. Johnson,Art
1,10,5,4,1,16,2,Ms. Smith,Science
10,19,5,1,1,28,2,Ms. Wilson,History
9,26,2,5,4,6,3,Ms. Lee,Literature
6,11,4,1,2,29,2,Mr. Brown,Science
10,19,3,4,5,3,4,Mr. Brown,Art
6,3,1,5,1,15,2,Ms. Lee,History
1,25,2,5,2,4,2,Mr. Johnson,Literature
7,5,1,4,5,22,2,Ms. Smith,Art
3,12,2,3,1,37,1,Mr. Johnson,Art
1,10,5,1,4,10,3,Mr. Johnson,Mathematics
9,4,3,5,5,11,1,Mr. Johnson,Literature
8,23,2,3,1,27,2,Ms. Wilson,Art
4,13,1,4,3,9,3,Ms. Lee,History
3,21,3,4,3,39,1,Mr. Brown,History
2,22,5,4,1,7,3,Mr. Johnson,Mathematics
2,23,1,4,1,39,1,Mr. Brown,Mathematics
3,18,1,3,3,21,1,Ms. Lee,Science
1,1,1,4,3,21,2,Ms. Lee,Science
10,28,3,1,5,24,4,Ms. Wilson,Science
7,9,2,3,1,39,2,Mr. Johnson,Mathematics
2,3,4,4,2,29,1,Ms. Smith,History
6,15,2,5,5,22,2,Mr. Johnson,Art
6,3,3,1,1,4,1,Ms. Wilson,History
4,11,2,2,2,29,3,Ms. Wilson,Art
4,21,5,4,1,40,1,Ms. Smith,Art
1,9,4,3,2,5,3,Mr. Johnson,History
6,15,3,4,2,40,1,Ms. Smith,Mathematics
8,21,3,2,1,8,1,Mr. Johnson,Science
10,25,4,1,1,15,1,Ms. Lee,Science
4,7,5,2,3,27,1,Mr. Brown,Art
1,8,2,2,1,11,1,Ms. Wilson,Science
4,10,4,1,4,12,1,Mr. Johnson,History
2,22,3,3,3,30,3,Ms. Lee,Mathematics
4,29,2,4,5,7,3,Ms. Lee,Mathematics
8,23,1,2,4,18,1,Ms. Lee,Literature
3,11,1,3,2,20,1,Ms. Lee,Literature
5,7,3,1,1,11,2,Mr. Johnson,Mathematics
10,11,1,3,2,17,2,Ms. Smith,Art
2,21,4,1,5,9,1,Ms. Lee,Art
9,22,5,4,5,21,4,Ms. Lee,Literature
3,20,3,4,1,31,2,Mr. Brown,Mathematics
1,7,5,2,3,17,3,Mr. Johnson,History
7,18,1,2,4,33,2,Ms. Wilson,Art
5,11,2,2,1,23,3,Mr. Johnson,History
9,23,3,1,5,34,5,Ms. Lee,Mathematics
3,26,1,3,3,21,1,Mr. Brown,History
1,6,5,4,3,36,3,Ms. Wilson,Literature
7,12,2,1,5,33,3,Mr. Johnson,Mathematics
8,29,5,2,1,23,2,Ms. Wilson,Science
2,23,2,5,1,10,1,Ms. Wilson,Literature
2,10,1,1,4,7,3,Mr. Brown,Science
9,1,5,4,2,30,1,Mr. Brown,Science
4,17,1,2,5,32,2,Mr. Brown,Literature
1,28,3,1,3,22,1,Ms. Smith,Literature
9,15,2,3,4,13,1,Mr. Brown,Art
9,16,1,5,3,2,3,Ms. Smith,Literature
6,14,5,4,4,24,2,Mr. Brown,Literature
6,1,2,4,2,24,3,Mr. Johnson,History
9,16,1,1,4,33,1,Mr. Johnson,History
2,3,1,1,5,20,2,Ms. Lee,Literature
9,1,1,1,3,29,2,Ms. Lee,Science
4,11,2,3,1,19,1,Mr. Brown,Mathematics
4,3,5,2,3,39,2,Mr. Brown,Science
9,16,3,5,4,17,5,Mr. Johnson,History
7,27,1,5,2,2,1,Mr. Johnson,Literature
10,3,2,5,1,25,1,Ms. Smith,Literature
5,1,3,2,4,31,3,Mr. Brown,Literature
8,8,4,4,4,10,4,Mr. Johnson,Art
1,28,5,1,2,33,1,Mr. Brown,History
7,19,4,4,3,10,3,Ms. Smith,Art
4,28,5,3,5,3,1,Ms. Lee,Mathematics
2,20,5,3,5,26,3,Ms. Smith,History
2,13,2,3,2,28,2,Mr. Brown,Literature
9,12,3,4,5,38,3,Mr. Brown,Art
6,10,3,4,3,22,3,Ms. Wilson,Art
4,19,3,5,1,38,3,Ms. Wilson,Art
2,28,1,2,4,38,3,Ms. Smith,Science
7,21,4,5,4,37,2,Ms. Wilson,Art
9,13,4,4,3,25,3,Ms. Smith,History
2,7,3,3,3,18,1,Ms. Wilson,Literature
4,15,3,4,2,33,2,Ms. Wilson,History
1,15,1,5,1,21,2,Mr. Johnson,Literature
1,26,5,5,2,40,1,Ms. Smith,History
3,21,1,4,3,7,1,Ms. Lee,Literature
1,19,5,1,5,28,3,Ms. Smith,Art
4,5,1,3,4,7,2,Ms. Smith,Art
6,26,4,1,1,5,1,Ms. Wilson,Art
5,19,1,4,4,39,3,Mr. Brown,Literature
9,25,3,2,3,8,3,Ms. Lee,Science
2,19,4,2,4,31,3,Ms. Lee,Literature
2,20,3,2,1,10,2,Ms. Lee,Literature
3,25,4,5,5,26,1,Ms. Smith,Art
4,28,3,5,3,5,3,Mr. Brown,Mathematics
9,20,3,5,2,11,1,Ms. Smith,Mathematics
6,16,1,5,3,14,2,Ms. Smith,History
9,12,3,3,3,31,1,Ms. Smith,Science
5,26,5,4,4,29,3,Mr. Brown,Literature
9,2,3,2,3,19,2,Ms. Smith,Science
9,27,5,3,3,22,2,Ms. Lee,Literature
1,26,1,4,3,13,2,Ms. Smith,History
9,6,5,2,3,37,2,Mr. Johnson,Mathematics
7,5,3,1,1,36,3,Mr. Brown,Mathematics
8,5,2,1,2,39,2,Ms. Lee,Literature
3,28,1,1,5,32,2,Mr. Johnson,Science
1,22,2,5,4,4,1,Mr. Brown,Art
4,11,1,2,4,18,1,Ms. Smith,Literature
1,14,3,1,4,39,3,Ms. Lee,Mathematics
1,22,1,4,3,1,1,Ms. Lee,History
4,13,4,5,5,40,3,Ms. Wilson,Literature
8,25,2,4,1,23,1,Ms. Lee,Art
1,26,5,4,1,22,1,Mr. Johnson,Art
10,12,3,3,1,18,2,Ms. Wilson,Science
10,2,2,1,4,8,3,Ms. Lee,Literature
9,19,5,3,5,17,5,Ms. Wilson,Science
6,4,1,4,1,24,1,Ms. Wilson,Mathematics
5,20,2,3,5,15,2,Mr. Brown,History
9,2,5,3,2,14,1,Ms. Wilson,History
9,28,3,1,4,17,5,Ms. Wilson,Science
9,4,4,3,2,20,1,Ms. Wilson,History
3,9,3,3,2,24,2,Mr. Johnson,Literature
8,8,5,2,4,37,5,Mr. Brown,Art
10,12,3,5,1,6,2,Ms. Smith,Science
4,26,3,2,2,12,2,Ms. Wilson,Literature
4,7,4,3,2,29,3,Mr. Brown,Science
7,21,1,2,1,8,1,Mr. Johnson,Literature
8,12,1,4,5,5,1,Ms. Lee,Science
4,19,2,1,2,11,3,Mr. Brown,Art
10,12,3,4,1,10,3,Ms. Lee,Literature
6,12,3,3,4,35,2,Ms. Smith,History
1,4,2,3,3,13,2,Ms. Wilson,Science
2,17,4,2,4,25,1,Mr. Brown,Literature
5,27,1,2,4,11,3,Ms. Lee,Mathematics
4,22,3,2,5,30,3,Mr. Brown,Literature
3,18,5,1,3,29,2,Ms. Lee,History
6,22,4,4,2,38,2,Ms. Lee,History
10,15,2,5,1,35,2,Ms. Wilson,Literature
6,4,2,1,2,23,3,Mr. Brown,Science
10,22,5,2,2,11,1,Ms. Lee,Science
8,26,2,3,3,4,3,Ms. Wilson,Art
2,16,5,1,3,39,3,Mr. Brown,Mathematics
7,8,3,1,5,6,3,Ms. Smith,Art
7,25,1,5,5,30,1,Ms. Wilson,Literature
2,16,5,1,2,7,2,Ms. Wilson,History
6,4,2,3,5,28,2,Ms. Lee,Art
